T,value
24069,169977.27
24070,216391.88
24071,149086.96
24072,154884.58
24073,230592.93
24074,86497.85
24075,296195.66
24076,237626.12
24077,76872.26
24078,218255.77
24079,184179.46
24080,248544.22
24081,155023.25
24082,154446.5
24083,283172.56
24084,91244.55
24085,133182.13
24086,194140.15
24087,108263.12
24088,81162.74
24089,91536.24
24090,148902.98
24091,367471.41
24092,28055.22
24093,64104.51
24094,137790.4
24095,271476.61
24096,70812.2
24097,192359.92
24098,184085.93
24099,26041.0
24100,81434.74
24101,312003.0
24102,165912.73
24103,260269.47
24104,192452.4
24105,47351.76
24106,183102.78
24107,350044.13
24108,139932.1
24109,177833.12
24110,110045.54
24111,36077.6
24112,139841.39
24113,244636.92
24114,159142.53
24115,82743.75
24116,329309.5
24117,179985.37
24118,205844.68
24119,5350.06
24120,176297.84
24121,350064.79
24122,59684.33
24123,128315.02
24124,147594.03
24125,272567.82
24126,272665.37
24127,51306.86
24128,225984.88
24129,152406.3
24130,228648.96
24131,230012.76
24132,178311.58
24133,103464.82
24134,79211.83
24135,5504.05
24136,148905.17
24137,273889.96
24138,154958.33
24139,28391.16
24140,127358.32
24141,184529.76
24142,193121.01
24143,220182.49
24144,181432.31
24145,181943.65
24146,3904.4
24147,117836.46
24148,165425.95
24149,18829.9
24150,78301.53
24151,297459.25
24152,275144.42
24153,247487.5
24154,50680.79
24155,80998.84
24156,90945.82
24157,214970.09
24158,209495.19
24159,3307.32
24160,200766.96
24161,106966.33
24162,51261.0
24163,16982.42
24164,72498.27
24165,275794.45
24166,121102.97
24167,245160.28
24168,94469.46
24169,348740.47
24170,237260.07
24171,227333.6
24172,124755.36
24173,195888.98
24174,95202.23
24175,221964.01
24176,318173.52
24177,88976.38
24178,127063.5
24179,178683.0
24180,137065.93
24181,61404.79
24182,73892.15
24183,124538.71
24184,158094.46
24185,150863.8
24186,74463.31
24187,50296.15
24188,280574.43
24189,211444.2
24190,43321.59
24191,251851.67
24192,308419.08
24193,195870.32
24194,4734.22
24195,229262.24
24196,91394.7
24197,55896.89
24198,25125.1
24199,147487.29
24200,189986.0
24201,181765.36
24202,240940.3
24203,31275.64
24204,128107.28
24205,241847.18
24206,103936.28
24207,175183.43
24208,43438.37
24209,113105.96
24210,115255.94
24211,328806.78
24212,25797.89
24213,155413.05
24214,165706.07
24215,171998.0
24216,26519.13
24217,281687.33
24218,126355.79
24219,234270.37
24220,32005.24
24221,166754.07
24222,64518.68
24223,122976.14
24224,252694.13
24225,226781.17
24226,190302.35
24227,258659.02
24228,57445.07
24229,88067.75
24230,73346.85
24231,112000.61
24232,130603.49
24233,79570.64
24234,321730.25
24235,53696.61
24236,188489.58
24237,65795.11
24238,77774.55
24239,149729.84
24240,226581.97
24241,110630.56
24242,278130.44
24243,219904.13
24244,147019.3
24245,197637.85
24246,163478.34
24247,79482.27
24248,319839.99
24249,286653.8
24250,146735.24
24251,78643.7
24252,45026.09
24253,229067.24
24254,258200.42
24255,174603.19
24256,150859.69
24257,210096.43
24258,106325.14
24259,104966.73
24260,222938.61
24261,47839.87
24262,19166.3
24263,19494.32
24264,70482.76
24265,152725.04
24266,129418.7
24267,158766.52
24268,85507.38
24269,75177.55
24270,308038.61
24271,214131.98
24272,154174.4
24273,211071.03
24274,124294.76
24275,125330.04
24276,132984.04
24277,214718.2
24278,125403.25
24279,109350.47
24280,212379.65
24281,33019.05
24282,297333.04
24283,118512.7
24284,121299.61
24285,259421.98
24286,131115.09
24287,321097.33
24288,126907.77
24289,353294.29
24290,17243.37
24291,226751.52
24292,147670.71
24293,281873.31
24294,233360.05
24295,95306.56
24296,62108.42
24297,68220.18
24298,88674.56
24299,211953.11
24300,62288.33
24301,345935.46
24302,286239.13
24303,232337.59
24304,116317.34
24305,226151.98
24306,172467.15
24307,138446.52
24308,98339.11
24309,178352.92
24310,37174.7
24311,321471.6
24312,112135.75
24313,247302.73
24314,71742.26
24315,248842.03
24316,123797.05
24317,38476.57
24318,196402.78
24319,125307.53
24320,230180.07
24321,221025.17
24322,47212.62
24323,254391.85
24324,144437.86
24325,251014.66
24326,156136.78
24327,212001.63
24328,341327.6
24329,46291.08
24330,117034.52
24331,122745.18
24332,72431.62
24333,59895.4
24334,40711.26
24335,72001.94
24336,88276.94
24337,140731.69
24338,330564.1
24339,148404.99
24340,31266.06
24341,121085.56
24342,151438.44
24343,76490.84
24344,140370.23
24345,99715.87
24346,88899.1
24347,32909.32
24348,138870.54
24349,114028.04
24350,94020.22
24351,303516.34
24352,117527.14
24353,219226.67
24354,60385.13
24355,24258.84
24356,160315.33
24357,103711.52
24358,310333.43
24359,137927.24
24360,142226.57
24361,135805.09
24362,168215.7
24363,130457.76
24364,180947.65
24365,154666.01
24366,264891.35
24367,7117.62
24368,70739.8
24369,58136.23
24370,248601.24
24371,90406.04
24372,87434.43
24373,55236.69
24374,41611.83
24375,148674.58
24376,190811.6
24377,138140.77
24378,47288.92
24379,69056.46
24380,266052.71
24381,210593.94
24382,159053.47
24383,144999.41
24384,300038.99
24385,280307.01
24386,163883.37
24387,59699.85
24388,132492.25
24389,177139.54
24390,291987.04
24391,248738.69
24392,59799.53
24393,168351.37
24394,259862.82
24395,93701.73
24396,64870.98
24397,121524.11
24398,286834.34
24399,157847.32
24400,21614.57
24401,141037.13
24402,62616.15
24403,223103.01
24404,80613.55
24405,115089.72
24406,274905.0
24407,103300.11
24408,183888.68
24409,17126.2
24410,94800.1
24411,229394.21
24412,42366.68
24413,156858.27
24414,309202.2
24415,247524.25
24416,30501.99
24417,170161.54
24418,71437.17
24419,150588.8
24420,271903.4
24421,204612.52
24422,27033.9
24423,184338.2
24424,190790.4
24425,156880.42
24426,172374.74
24427,51025.64
24428,267524.93
24429,88258.88
24430,28661.15
24431,183309.14
24432,322704.4
24433,156452.58
24434,211290.78
24435,22400.4
24436,293328.2
24437,172542.63
24438,15286.26
24439,271866.0
24440,172937.64
24441,54569.94
24442,123187.12
24443,302724.88
24444,269877.97
24445,15354.75
24446,173874.8
24447,187662.93
24448,131511.51
24449,85274.38
24450,188852.49
24451,228449.4
24452,64936.66
24453,100988.36
24454,203352.92
24455,305013.95
24456,213251.58
24457,146595.92
24458,63172.52
24459,263424.11
24460,76408.07
24461,188141.08
24462,118837.07
24463,282238.37
24464,313885.43
24465,214470.38
24466,68898.21
24467,48981.24
24468,233970.28
24469,113549.9
24470,105413.85
24471,59487.83
24472,86075.52
24473,301422.72
24474,150721.21
24475,165630.27
24476,161131.6
24477,127588.25
24478,123986.36
24479,24589.66
24480,191596.13
24481,190413.15
24482,297239.21
24483,31492.77
24484,251824.55
24485,126685.72
24486,23419.93
24487,268199.76
24488,113089.61
24489,350524.76
24490,111131.55
24491,316313.29
24492,47468.26
24493,117586.38
24494,30044.29
24495,98917.53
24496,300053.86
24497,97236.33
24498,90078.05
24499,75900.87
24500,48977.12
24501,62311.51
24502,6979.78
24503,165885.08
24504,56999.31
24505,63833.57
24506,205022.73
24507,244840.36
24508,109736.36
24509,205468.96
24510,51439.55
24511,126006.68
24512,235451.82
24513,298342.02
24514,187512.72
24515,315243.61
24516,277504.61
24517,52074.8
24518,168011.27
24519,268092.39
24520,276551.28
24521,186088.5
24522,73689.09
24523,164580.22
24524,97411.47
24525,148964.85
24526,234270.44
24527,116923.24
24528,30299.67
24529,83113.45
24530,122624.78
24531,87311.64
24532,128692.66
24533,221207.78
24534,141636.25
24535,206579.62
24536,222638.33
24537,106370.86
24538,291021.5
24539,257235.29
24540,193191.5
24541,300175.46
24542,182017.77
24543,183628.22
24544,133449.08
24545,19109.31
24546,206059.89
24547,235062.48
24548,78744.97
24549,116769.79
24550,209178.25
24551,77509.23
24552,113927.25
24553,29220.58
24554,39587.63
24555,267058.03
24556,219585.1
24557,148457.77
24558,85741.39
24559,277758.13
24560,48742.94
24561,290301.3
24562,17348.59
24563,171371.66
24564,166063.84
24565,136236.95
24566,123766.13
24567,142647.94
24568,18306.34
24569,133778.1
24570,319560.8
24571,38053.57
24572,292002.71
24573,95531.7
24574,21445.99
24575,167297.87
24576,312244.95
24577,117469.03
24578,209276.57
24579,240826.08
24580,153472.47
24581,91348.64
24582,55216.28
24583,51737.44
24584,196768.78
24585,116931.74
24586,300627.68
24587,184417.04
24588,150276.14
24589,27840.72
24590,311297.17
24591,203118.47
24592,295511.55
24593,181341.56
24594,21710.19
24595,201625.6
24596,204038.84
24597,255780.6
24598,319644.16
24599,249954.0
24600,179577.35
24601,99247.93
24602,151827.0
24603,101566.14
24604,147708.36
24605,169761.02
24606,335208.45
24607,304140.5
24608,8718.19
24609,317528.82
24610,27122.76
24611,114682.39
24612,70966.37
24613,229054.57
24614,44512.93
24615,126297.03
24616,351747.63
24617,120011.17
24618,84462.13
24619,147964.4
24620,186804.96
24621,41996.52
24622,134189.27
24623,80996.93
24624,398984.47
24625,194125.73
24626,49928.78
24627,14783.95
24628,37944.17
24629,294552.42
24630,35184.9
24631,242890.66
24632,130448.21
24633,268382.06
24634,57044.23
24635,31638.69
24636,209564.03
24637,130308.13
24638,92787.52
24639,386867.42
24640,59806.75
24641,246814.64
24642,199322.47
24643,68975.9
24644,157088.47
24645,158296.61
24646,277107.27
24647,157699.41
24648,252651.42
24649,401876.37
24650,53315.56
24651,102936.48
24652,188842.39
24653,188017.41
24654,261420.29
24655,213428.01
24656,148589.32
24657,86347.71
24658,149282.03
24659,108246.29
24660,6382.62
24661,45226.16
24662,103124.91
24663,118055.46
24664,132623.25
24665,245432.86
24666,14629.01
24667,232424.81
24668,68089.43
24669,69841.71
24670,95297.48
24671,83535.77
24672,57767.81
24673,132779.17
24674,110225.44
24675,226297.71
24676,141878.04
24677,174037.2
24678,185933.61
24679,206016.03
24680,25294.99
24681,136684.47
24682,152087.18
24683,18985.72
24684,141329.3
24685,326877.9
24686,67299.54
24687,215042.29
24688,60119.19
24689,33250.07
24690,40080.54
24691,147334.18
24692,194589.2
24693,54343.67
24694,93206.4
24695,163888.35
24696,82658.28
24697,152074.28
24698,102868.23
24699,105437.96
24700,171519.8
24701,93366.84
24702,240748.13
24703,223868.4
24704,106247.94
24705,160393.15
24706,289504.16
24707,144215.28
24708,298696.07
24709,268705.92
24710,149703.4
24711,212405.4
24712,30867.43
24713,247413.69
24714,230931.46
24715,225172.68
24716,191573.72
24717,253584.89
24718,64495.4
24719,116414.0
24720,156166.05
24721,3290.59
24722,256525.03
24723,152110.78
24724,48261.11
24725,105884.23
24726,228556.08
24727,207081.83
24728,233210.09
24729,162625.25
24730,71206.58
24731,186731.1
24732,101971.72
24733,288379.63
24734,240615.01
24735,68438.24
24736,95828.74
24737,75923.44
24738,183604.02
24739,227275.88
24740,253355.09
24741,68744.45
24742,160934.38
24743,265468.65
24744,189073.33
24745,230817.24
24746,136558.82
24747,287175.14
24748,180913.28
24749,236814.84
24750,176363.5
24751,193785.28
24752,187274.9
24753,348696.45
24754,11025.39
24755,189300.16
24756,143192.55
24757,288126.06
24758,49627.89
24759,223042.7
24760,233237.31
24761,157377.74
24762,234099.93
24763,78556.66
24764,160952.21
24765,47734.98
24766,226436.97
24767,233909.35
24768,80535.08
24769,242947.26
24770,24976.98
24771,15115.7
24772,203396.15
24773,61508.76
24774,254665.15
24775,234327.49
24776,93672.27
24777,69453.08
24778,166795.5
24779,165969.88
24780,233255.69
24781,192548.08
24782,172707.37
24783,138042.87
24784,288933.27
24785,46306.08
24786,253730.68
24787,19353.41
24788,42934.91
24789,39168.9
24790,132117.73
24791,250006.03
24792,155823.98
24793,260764.22
24794,92944.98
24795,25156.85
24796,254346.83
24797,175387.25
24798,132579.65
24799,267078.66
24800,144601.43
24801,138552.93
24802,194544.62
24803,4184.56
24804,350393.95
24805,174723.54
24806,254303.94
24807,103696.31
24808,208937.05
24809,228936.38
24810,140419.74
24811,210356.22
24812,323890.08
24813,196418.52
24814,146004.38
24815,242606.96
24816,27545.2
24817,169798.03
24818,287618.06
24819,108276.71
24820,191111.38
24821,153296.17
24822,57434.51
24823,67837.96
24824,212333.92
24825,101248.34
24826,232064.83
24827,218845.81
24828,318983.6
24829,51418.89
24830,211757.66
24831,106904.91
24832,220249.36
24833,203184.02
24834,179605.54
24835,146296.1
24836,183511.17
24837,102604.02
24838,175354.92
24839,102094.9
24840,41953.93
24841,78677.01
24842,71279.29
24843,136847.03
24844,324059.95
24845,119776.81
24846,123744.14
24847,338272.43
24848,43555.78
24849,72218.25
24850,136297.76
24851,87605.3
24852,6420.41
24853,134464.95
24854,58119.57
24855,66177.97
24856,137231.95
24857,183946.66
24858,66063.58
24859,65845.33
24860,72888.93
24861,127518.97
24862,253482.57
24863,204715.15
24864,97937.88
24865,207943.58
24866,104560.98
24867,156810.39
24868,55342.81
24869,233051.8
24870,198095.46
24871,397114.24
24872,119405.95
24873,11605.78
24874,119047.21
24875,305523.87
24876,43840.97
24877,77523.4
24878,81096.14
24879,45156.3
24880,247376.99
24881,109777.35
24882,43022.76
24883,137168.77
24884,254677.49
24885,21994.38
24886,330302.65
24887,147668.88
24888,227941.75
24889,146289.82
24890,56973.87
24891,153919.3
24892,263210.58
24893,24463.14
24894,216842.94
24895,54219.58
24896,179715.81
24897,197430.47
24898,253595.41
24899,27490.34
24900,425369.61
24901,122999.98
24902,145851.7
24903,94661.25
24904,223254.75
24905,9051.91
24906,138449.81
24907,71591.57
24908,112096.28
24909,48004.75
24910,146130.26
24911,145419.16
24912,173418.73
24913,287433.56
24914,260748.25
24915,162416.34
24916,169074.39
24917,56230.08
24918,181995.52
24919,185734.01
24920,258637.58
24921,106735.47
24922,423204.62
24923,306779.81
24924,116692.33
24925,9802.27
24926,334687.42
24927,23892.73
24928,298401.09
24929,75909.8
24930,112000.53
24931,50166.3
24932,218311.17
24933,59775.46
24934,259579.31
24935,137366.16
24936,66345.41
24937,185011.0
24938,140529.66
24939,36191.87
24940,242716.51
24941,233440.96
24942,239547.09
24943,120008.31
24944,106482.81
24945,282851.27
24946,241770.1
24947,119856.76
24948,149752.48
24949,59750.63
24950,110539.33
24951,196450.18
24952,9112.78
24953,216128.57
24954,263567.57
24955,387017.44
24956,213692.67
24957,227044.41
24958,158649.4
24959,29620.56
24960,164171.09
24961,75936.08
24962,259184.6
24963,138508.42
24964,196754.81
24965,273546.91
24966,108484.96
24967,61751.58
24968,38598.86
24969,75213.03
24970,121978.85
24971,176296.28
24972,5069.32
24973,50719.26
24974,137560.6
24975,112932.93
24976,202179.76
24977,53758.33
24978,51767.58
24979,225005.61
24980,99903.71
24981,227848.82
24982,113596.8
24983,20337.49
24984,63426.13
24985,28029.96
24986,41193.21
24987,58295.7
24988,248888.32
24989,149564.65
24990,86881.97
24991,213034.44
24992,219968.44
24993,332224.29
24994,4577.81
24995,149162.99
24996,279142.65
24997,83592.33
24998,184111.99
24999,244499.78
25000,292595.54
25001,158431.09
25002,106608.17
25003,104234.96
25004,324617.92
25005,286397.65
25006,37097.36
25007,196046.52
25008,77390.41
25009,148508.98
25010,96260.89
25011,211744.8
25012,101091.06
25013,232127.21
25014,262094.87
25015,234234.85
25016,197059.49
25017,14769.64
25018,213226.05
25019,230899.31
25020,92984.33
25021,356017.24
25022,119155.6
25023,276393.7
25024,3326.85
25025,96017.24
25026,138935.01
25027,194230.2
25028,38714.61
25029,325682.15
25030,371373.83
25031,254174.7
25032,52430.35
25033,93439.05
25034,214454.86
25035,120124.64
25036,100983.37
25037,19284.97
25038,31606.18
25039,238579.63
25040,166307.57
25041,230042.57
25042,292756.58
25043,74534.38
25044,230378.96
25045,94247.82
25046,274663.86
25047,226979.32
25048,106102.61
25049,187775.01
25050,64379.67
25051,255543.96
25052,161265.22
25053,262254.79
25054,37245.67
25055,165593.44
25056,245995.4
25057,30507.17
25058,24041.49
25059,61981.2
25060,101664.31
25061,337312.27
25062,67537.44
25063,117095.82
25064,231118.84
25065,121847.42
25066,177831.66
25067,137044.3
25068,15165.2
25069,181530.51
25070,188358.79
25071,171515.0
25072,350031.57
25073,149735.9
25074,158631.57
25075,150529.84
25076,48796.26
25077,40294.43
25078,102225.67
25079,33933.91
25080,61079.44
25081,67196.07
25082,170242.15
25083,248475.87
25084,310554.13
25085,212579.23
25086,227809.75
25087,195325.21
25088,105872.17
25089,37722.28
25090,17169.91
25091,207818.23
25092,111872.9
25093,182099.09
25094,85703.02
25095,80864.98
25096,251591.84
25097,38010.11
25098,198715.08
25099,129179.63
25100,26894.57
25101,68407.7
25102,198634.91
25103,14813.84
25104,158841.22
25105,10587.93
25106,97340.58
25107,189547.26
25108,240335.92
25109,162029.47
25110,181923.14
25111,198425.81
25112,40328.7
25113,106384.57
25114,125225.02
25115,53643.65
25116,207374.12
25117,175140.78
25118,104386.72
25119,305067.99
25120,2877.39
25121,133965.25
25122,149418.59
25123,266668.66
25124,220987.19
25125,354508.86
25126,43463.23
25127,185959.47
25128,223098.13
25129,34638.28
25130,153492.61
25131,51712.1
25132,80733.14
25133,71064.47
25134,84600.71
25135,201259.89
25136,19544.46
25137,250460.81
25138,60296.86
25139,81500.6
25140,242948.7
25141,132483.42
25142,158571.92
25143,99944.92
25144,106043.75
25145,123111.71
25146,145749.96
25147,183494.32
25148,147968.86
25149,74815.64
25150,213747.19
25151,74438.58
25152,240631.84
25153,14240.52
25154,173812.48
25155,186093.76
25156,251500.11
25157,194607.18
25158,142592.23
25159,47816.14
25160,237565.34
25161,25233.71
25162,58166.62
25163,188853.3
25164,246678.04
25165,44150.67
25166,65311.8
25167,297748.47
25168,134134.07
25169,272079.01
25170,870.89
25171,296741.62
25172,160793.18
25173,215968.3
25174,167891.81
25175,117169.7
25176,152127.12
25177,35351.64
25178,120365.84
25179,232703.17
25180,250107.32
25181,75611.89
25182,197362.5
25183,38838.18
25184,160227.18
25185,118590.83
25186,249032.01
25187,140752.82
25188,175266.51
25189,160567.18
25190,296139.53
25191,226582.56
25192,77109.32
25193,242339.67
25194,288338.32
25195,239212.57
25196,37998.63
25197,82281.07
25198,112332.84
25199,93012.92
25200,198958.03
25201,239237.99
25202,54525.64
25203,225988.89
25204,130356.81
25205,34737.31
25206,157301.45
25207,250151.93
25208,221746.31
25209,234679.0
25210,205823.11
25211,87572.18
25212,140040.9
25213,106857.46
25214,36926.53
25215,85446.93
25216,322632.27
25217,36085.88
25218,28429.46
25219,309251.88
25220,36015.13
25221,182015.17
25222,160129.1
25223,183973.31
25224,93952.03
25225,185990.74
25226,208875.41
25227,23175.19
25228,205608.22
25229,61386.8
25230,297979.26
25231,43955.98
25232,405497.71
25233,157289.81
